DATE FORMAT	ORDER_NUMBER	SKU	PCS
17/01/2017	870324	341956	1.0
17/01/2017	870314	369792	1.0
17/01/2017	870318	335347	2.0
17/01/2017	870312	294281	1.0
21/01/2017	878256	215794	1.0
21/01/2017	878254	373405	1.0
21/01/2017	878251	325086	1.0
21/01/2017	878249	253500	2.0
21/01/2017	878249	290478	1.0
21/01/2017	878249	293370	1.0
21/01/2017	878249	343143	1.0
21/01/2017	878249	355811	1.0
21/01/2017	878249	359958	1.0
21/01/2017	878249	366639	1.0
21/01/2017	878248	344608	1.0
21/01/2017	878248	358288	1.0
21/01/2017	878248	366538	1.0
21/01/2017	878248	368045	1.0
21/01/2017	878247	292769	1.0
21/01/2017	878247	310751	1.0
21/01/2017	878247	325086	1.0
21/01/2017	878247	350490	1.0
21/01/2017	878247	373404	1.0
21/01/2017	878245	277714	1.0
21/01/2017	878245	280826	1.0
21/01/2017	878245	289849	1.0
21/01/2017	878245	363492	1.0
21/01/2017	878246	274211	1.0
21/01/2017	878246	290478	1.0
21/01/2017	878246	359958	1.0
21/01/2017	878246	366639	1.0
21/01/2017	878246	373404	1.0
21/01/2017	878244	277714	1.0
21/01/2017	878244	280826	1.0
21/01/2017	878244	289849	1.0
21/01/2017	878244	363492	1.0
21/01/2017	878243	304614	1.0
21/01/2017	878243	309172	1.0
21/01/2017	878243	358031	1.0
21/01/2017	878243	373297	1.0
21/01/2017	878242	253500	1.0
21/01/2017	878242	263736	1.0
21/01/2017	878242	290478	1.0
21/01/2017	878242	359958	1.0
21/01/2017	878242	366639	1.0
21/01/2017	878241	82067	1.0
21/01/2017	878241	280057	1.0
21/01/2017	878241	290478	1.0
21/01/2017	878241	311675	1.0
21/01/2017	878241	329167	1.0
21/01/2017	878241	332620	1.0
21/01/2017	878241	359958	1.0
21/01/2017	878241	366639	1.0
21/01/2017	878240	290478	1.0
21/01/2017	878240	355813	1.0
21/01/2017	878240	359958	1.0
21/01/2017	878240	366639	1.0
21/01/2017	878238	367525	1.0
21/01/2017	878239	290478	1.0
21/01/2017	878239	355813	1.0
21/01/2017	878239	359958	1.0
21/01/2017	878239	366639	1.0
21/01/2017	878237	280365	1.0
21/01/2017	878237	332917	1.0
21/01/2017	878237	362496	1.0
21/01/2017	878236	214213	1.0
21/01/2017	878236	238490	1.0
21/01/2017	878236	375953	1.0
21/01/2017	878234	117522	1.0
21/01/2017	878234	358227	1.0
21/01/2017	878234	358230	1.0
21/01/2017	878235	346406	5.0
21/01/2017	878235	362110	1.0
21/01/2017	878235	375956	1.0
21/01/2017	878232	245655	1.0
21/01/2017	878232	366773	1.0
21/01/2017	878230	263736	1.0
21/01/2017	878231	312498	1.0
21/01/2017	878231	351105	1.0
21/01/2017	878228	311658	9.0
21/01/2017	878228	351119	1.0
21/01/2017	878226	367531	1.0
21/01/2017	878220	373401	1.0
21/01/2017	878221	364018	1.0
21/01/2017	878219	373404	1.0
21/01/2017	878217	253500	2.0
21/01/2017	878217	274211	1.0
21/01/2017	878217	290478	1.0
21/01/2017	878217	343143	1.0
21/01/2017	878217	353863	1.0
21/01/2017	878217	355811	1.0
21/01/2017	878217	359958	1.0
21/01/2017	878217	366639	1.0
21/01/2017	878217	373404	1.0
21/01/2017	878215	277714	1.0
21/01/2017	878215	280826	1.0
21/01/2017	878215	289849	1.0
21/01/2017	878215	310648	1.0
21/01/2017	878215	362915	1.0
21/01/2017	878215	364489	1.0
21/01/2017	878214	277714	2.0
21/01/2017	878214	280826	2.0
21/01/2017	878214	289849	2.0
21/01/2017	878214	362935	1.0
21/01/2017	878214	363491	1.0
21/01/2017	878213	253500	2.0
21/01/2017	878213	290478	1.0
21/01/2017	878213	339231	1.0
21/01/2017	878213	343143	1.0
21/01/2017	878213	355811	1.0
21/01/2017	878213	359958	1.0
21/01/2017	878213	366639	1.0
21/01/2017	878213	369479	1.0
21/01/2017	878213	373286	1.0
21/01/2017	878213	373287	1.0
21/01/2017	878211	253500	2.0
21/01/2017	878211	290478	1.0
21/01/2017	878211	343143	1.0
21/01/2017	878211	355811	1.0
21/01/2017	878211	359958	1.0
21/01/2017	878211	366639	1.0
21/01/2017	878210	277714	1.0
21/01/2017	878210	280826	1.0
21/01/2017	878210	289849	1.0
21/01/2017	878210	363492	1.0
21/01/2017	878208	369479	1.0
21/01/2017	878208	373286	1.0
21/01/2017	878208	373287	1.0
21/01/2017	878209	214213	1.0
21/01/2017	878209	238490	1.0
21/01/2017	878209	375953	1.0
21/01/2017	878205	318835	1.0
21/01/2017	878205	369462	1.0
21/01/2017	878205	373248	1.0
21/01/2017	878206	277714	1.0
21/01/2017	878206	280826	1.0
21/01/2017	878206	289849	1.0
21/01/2017	878206	363492	1.0
21/01/2017	878204	295842	1.0
21/01/2017	878204	311341	1.0
21/01/2017	878204	346552	1.0
21/01/2017	878202	237662	1.0
21/01/2017	878202	362514	1.0
21/01/2017	878203	277714	1.0
21/01/2017	878203	280826	1.0
21/01/2017	878203	289849	1.0
21/01/2017	878203	363492	1.0
21/01/2017	878201	342059	1.0
21/01/2017	878201	343167	1.0
21/01/2017	878201	349534	1.0
21/01/2017	878201	349535	1.0
21/01/2017	878201	349537	1.0
21/01/2017	878200	58289	1.0
21/01/2017	878200	58292	1.0
21/01/2017	878200	334650	1.0
21/01/2017	878200	334651	1.0
21/01/2017	878200	334652	1.0
21/01/2017	878198	373405	1.0
21/01/2017	878199	318152	1.0
21/01/2017	878199	318188	1.0
21/01/2017	878195	293282	1.0
21/01/2017	878196	369569	1.0
21/01/2017	878194	305834	1.0
21/01/2017	878192	368752	3.0
21/01/2017	878192	375956	1.0
21/01/2017	878189	347378	1.0
21/01/2017	878190	256456	1.0
21/01/2017	878190	372684	1.0
21/01/2017	878186	373405	1.0
21/01/2017	878187	332917	1.0
21/01/2017	878188	347378	1.0
21/01/2017	878185	373404	1.0
21/01/2017	878183	347378	1.0
21/01/2017	878180	373404	1.0
21/01/2017	878181	373405	1.0
21/01/2017	878178	364507	1.0
21/01/2017	878176	335863	1.0
21/01/2017	878177	322440	1.0
21/01/2017	878173	367897	1.0
21/01/2017	878174	363492	1.0
21/01/2017	878175	335863	1.0
21/01/2017	878171	364507	1.0
21/01/2017	878172	373405	1.0
21/01/2017	878169	335863	1.0
21/01/2017	878168	268378	1.0
21/01/2017	878386	302222	2.0
21/01/2017	878270	325567	1.0
21/01/2017	878343	338711	1.0
21/01/2017	878343	358491	1.0
21/01/2017	878343	373405	1.0
21/01/2017	878212	221755	1.0
21/01/2017	878212	237808	1.0
21/01/2017	878212	335347	1.0
21/01/2017	878212	359803	1.0
21/01/2017	878212	365216	1.0
21/01/2017	878212	373297	1.0
21/01/2017	878167	253500	2.0
21/01/2017	878167	290478	1.0
21/01/2017	878167	343143	1.0
21/01/2017	878167	355811	1.0
21/01/2017	878167	359958	1.0
21/01/2017	878167	366639	1.0
21/01/2017	878166	277714	1.0
21/01/2017	878166	280826	1.0
21/01/2017	878166	289849	1.0
21/01/2017	878166	363492	1.0
21/01/2017	878165	253500	2.0
21/01/2017	878165	290478	1.0
21/01/2017	878165	343143	1.0
21/01/2017	878165	355811	1.0
21/01/2017	878165	359958	1.0
21/01/2017	878165	366639	1.0
21/01/2017	878162	290478	1.0
21/01/2017	878162	353867	1.0
21/01/2017	878162	355813	1.0
21/01/2017	878162	359958	1.0
21/01/2017	878162	366639	1.0
21/01/2017	878164	348953	1.0
21/01/2017	878164	364753	1.0
21/01/2017	878164	368752	1.0
21/01/2017	878164	373404	1.0
21/01/2017	878164	375956	1.0
21/01/2017	878159	277714	1.0
21/01/2017	878159	280826	1.0
21/01/2017	878159	289849	1.0
21/01/2017	878159	363492	1.0
21/01/2017	878158	280157	1.0
21/01/2017	878158	339232	1.0
21/01/2017	878158	369795	1.0
21/01/2017	878156	369479	1.0
21/01/2017	878156	373286	1.0
21/01/2017	878156	373287	1.0
21/01/2017	878157	214213	1.0
21/01/2017	878157	238490	1.0
21/01/2017	878157	373405	1.0
21/01/2017	878157	375953	1.0
21/01/2017	878155	304358	1.0
21/01/2017	878155	338347	2.0
21/01/2017	878155	343149	1.0
21/01/2017	878153	369479	1.0
21/01/2017	878153	373286	1.0
21/01/2017	878153	373287	1.0
21/01/2017	878154	277714	1.0
21/01/2017	878154	280826	1.0
21/01/2017	878154	289849	1.0
21/01/2017	878154	363492	1.0
21/01/2017	878152	331826	1.0
21/01/2017	878152	332427	1.0
21/01/2017	878152	355143	1.0
21/01/2017	878152	373297	2.0
21/01/2017	878150	288152	1.0
21/01/2017	878150	335863	1.0
21/01/2017	878150	375956	1.0
21/01/2017	878151	193875	1.0
21/01/2017	878151	329118	2.0
21/01/2017	878151	373405	1.0
21/01/2017	878149	367431	1.0
21/01/2017	878149	373401	1.0
21/01/2017	878147	335056	1.0
21/01/2017	878147	335060	3.0
21/01/2017	878143	373404	1.0
21/01/2017	878143	373405	1.0
21/01/2017	878142	249048	1.0
21/01/2017	878142	360128	1.0
21/01/2017	878140	338727	1.0
21/01/2017	878140	338730	2.0
21/01/2017	878137	180661	1.0
21/01/2017	878134	214213	1.0
21/01/2017	878134	375953	1.0
21/01/2017	878135	338730	1.0
21/01/2017	878136	373404	1.0
21/01/2017	878133	139847	8.0
21/01/2017	878131	167757	1.0
21/01/2017	878131	373297	1.0
21/01/2017	878129	367431	1.0
21/01/2017	878130	230435	1.0
21/01/2017	878128	367431	1.0
21/01/2017	878125	368445	1.0
21/01/2017	878123	373404	1.0
21/01/2017	878119	359803	1.0
21/01/2017	878120	347378	3.0
21/01/2017	878113	335863	1.0
21/01/2017	878115	295842	1.0
21/01/2017	878116	208822	1.0
21/01/2017	878112	364639	1.0
21/01/2017	878110	339338	1.0
21/01/2017	878107	347378	1.0
21/01/2017	878108	373405	1.0
21/01/2017	878109	363492	1.0
21/01/2017	878106	234654	1.0
21/01/2017	878106	267714	1.0
21/01/2017	878106	267721	1.0
21/01/2017	878106	287068	1.0
21/01/2017	878106	292713	1.0
21/01/2017	878104	354333	1.0
21/01/2017	878104	362914	1.0
21/01/2017	878105	304358	2.0
21/01/2017	878105	338347	4.0
21/01/2017	878105	343149	2.0
21/01/2017	878103	239812	1.0
21/01/2017	878103	334952	1.0
21/01/2017	878100	277714	1.0
21/01/2017	878100	280826	1.0
21/01/2017	878100	289849	1.0
21/01/2017	878100	363492	1.0
21/01/2017	878101	304358	1.0
21/01/2017	878101	338347	2.0
21/01/2017	878101	343149	1.0
21/01/2017	878099	330159	1.0
21/01/2017	878099	340873	1.0
21/01/2017	878099	362656	1.0
21/01/2017	878099	374526	1.0
21/01/2017	878098	280057	1.0
21/01/2017	878098	290478	1.0
21/01/2017	878098	295211	1.0
21/01/2017	878098	311675	1.0
21/01/2017	878098	329167	1.0
21/01/2017	878098	332620	1.0
21/01/2017	878098	359958	1.0
21/01/2017	878098	366639	1.0
21/01/2017	878096	338680	1.0
21/01/2017	878096	367431	1.0
21/01/2017	878093	245655	2.0
21/01/2017	878093	366773	2.0
21/01/2017	878092	330664	1.0
21/01/2017	878092	340879	1.0
21/01/2017	878092	347402	1.0
21/01/2017	878092	358491	1.0
21/01/2017	878091	245655	1.0
21/01/2017	878091	366773	1.0
21/01/2017	878091	373244	1.0
21/01/2017	878090	277714	1.0
21/01/2017	878090	280826	1.0
21/01/2017	878090	289849	1.0
21/01/2017	878090	309361	1.0
21/01/2017	878090	335056	1.0
21/01/2017	878090	335060	3.0
21/01/2017	878090	363492	1.0
21/01/2017	878089	153124	1.0
21/01/2017	878089	328025	1.0
21/01/2017	878089	331387	1.0
21/01/2017	878089	373297	1.0
21/01/2017	878088	277714	1.0
21/01/2017	878088	280826	1.0
21/01/2017	878088	289849	1.0
21/01/2017	878088	363492	1.0
21/01/2017	878086	277714	1.0
21/01/2017	878086	280826	1.0
21/01/2017	878086	289849	1.0
21/01/2017	878086	362935	1.0
21/01/2017	878083	140882	1.0
21/01/2017	878083	373405	1.0
21/01/2017	878082	303898	1.0
21/01/2017	878079	362914	1.0
21/01/2017	878079	363490	1.0
21/01/2017	878080	293090	1.0
21/01/2017	878080	367279	1.0
21/01/2017	878078	314606	1.0
21/01/2017	878078	373404	1.0
21/01/2017	878075	302739	1.0
21/01/2017	878075	375956	1.0
21/01/2017	878076	326135	1.0
21/01/2017	878076	373296	1.0
21/01/2017	878070	369569	1.0
21/01/2017	878071	364498	1.0
21/01/2017	878072	344620	6.0
21/01/2017	878067	363055	1.0
21/01/2017	878068	359803	1.0
21/01/2017	878066	359803	1.0
21/01/2017	878063	373405	1.0
21/01/2017	878064	367431	1.0
21/01/2017	878060	332894	1.0
21/01/2017	878061	373404	1.0
21/01/2017	878062	347378	1.0
21/01/2017	878058	353864	1.0
21/01/2017	878059	184846	1.0
21/01/2017	878055	373405	1.0
21/01/2017	878056	368445	1.0
21/01/2017	878057	364489	1.0
21/01/2017	878053	373404	1.0
21/01/2017	878054	373404	1.0
21/01/2017	878051	348953	1.0
21/01/2017	878048	355346	1.0
21/01/2017	878049	363493	1.0
21/01/2017	878045	344621	3.0
21/01/2017	878046	373446	1.0
09/01/2017	851569	337910	1.0
09/01/2017	851556	294450	1.0
09/01/2017	851543	311665	1.0
09/01/2017	851543	311672	1.0
09/01/2017	851543	330870	1.0
09/01/2017	851543	344618	1.0
09/01/2017	851543	344619	1.0
09/01/2017	851543	344625	1.0
09/01/2017	851489	263738	1.0
09/01/2017	851476	263738	1.0
09/01/2017	851435	294951	1.0
09/01/2017	851435	294959	1.0
09/01/2017	851435	294961	1.0
09/01/2017	851435	335349	1.0
09/01/2017	851428	167781	1.0
09/01/2017	851428	267280	1.0
09/01/2017	851428	267283	1.0
09/01/2017	851423	317889	1.0
09/01/2017	851423	317895	1.0
09/01/2017	851423	317896	1.0
09/01/2017	851422	233935	1.0
09/01/2017	851422	280789	1.0
09/01/2017	851422	369796	1.0
09/01/2017	851406	309246	1.0
09/01/2017	851406	339232	1.0
09/01/2017	851406	344611	1.0
09/01/2017	851352	344611	1.0
09/01/2017	851352	344618	2.0
09/01/2017	851248	276553	1.0
09/01/2017	851222	366783	1.0
09/01/2017	851228	366783	1.0
09/01/2017	852944	326263	1.0
09/01/2017	852944	335338	1.0
09/01/2017	852907	314607	1.0
09/01/2017	852917	364018	1.0
09/01/2017	852905	363535	1.0
09/01/2017	852903	373404	1.0
09/01/2017	852896	191908	1.0
09/01/2017	852897	286708	1.0
09/01/2017	852899	335344	1.0
09/01/2017	852705	344675	1.0
09/01/2017	852700	367281	1.0
09/01/2017	852690	101532	1.0
09/01/2017	852688	215334	1.0
09/01/2017	852688	290478	1.0
09/01/2017	852688	290480	1.0
09/01/2017	852688	295792	1.0
09/01/2017	852688	298646	1.0
09/01/2017	852688	359958	1.0
09/01/2017	852688	359959	1.0
09/01/2017	852688	366639	1.0
09/01/2017	852687	253500	1.0
09/01/2017	852687	274209	1.0
09/01/2017	852687	290478	1.0
09/01/2017	852687	359958	1.0
09/01/2017	852687	366639	1.0
09/01/2017	852687	369479	1.0
09/01/2017	852687	373286	1.0
09/01/2017	852687	373287	1.0
09/01/2017	852686	253500	2.0
09/01/2017	852686	280053	1.0
09/01/2017	852686	290478	1.0
09/01/2017	852686	329167	1.0
09/01/2017	852686	343143	1.0
09/01/2017	852686	355811	1.0
09/01/2017	852686	359958	1.0
09/01/2017	852686	366639	1.0
09/01/2017	852685	340231	1.0
09/01/2017	852685	359100	1.0
09/01/2017	852685	364469	1.0
09/01/2017	852685	364470	1.0
09/01/2017	852685	373244	1.0
09/01/2017	852685	373266	1.0
09/01/2017	852685	373267	1.0
09/01/2017	852685	373270	1.0
09/01/2017	852682	270134	1.0
09/01/2017	852682	276853	1.0
09/01/2017	852682	332758	1.0
09/01/2017	852682	349928	1.0
09/01/2017	852682	373272	1.0
09/01/2017	852681	280157	1.0
09/01/2017	852681	280826	1.0
09/01/2017	852681	340302	1.0
09/01/2017	852681	359882	1.0
09/01/2017	852681	369442	1.0
09/01/2017	852681	373266	1.0
09/01/2017	852680	245655	1.0
09/01/2017	852680	366773	1.0
09/01/2017	852680	369478	1.0
09/01/2017	852680	373286	1.0
09/01/2017	852680	373287	1.0
09/01/2017	852679	290677	1.0
09/01/2017	852679	300524	1.0
09/01/2017	852679	309237	1.0
09/01/2017	852679	330872	1.0
09/01/2017	852679	364061	1.0
09/01/2017	852678	206035	1.0
09/01/2017	852678	338680	1.0
09/01/2017	852678	363345	1.0
09/01/2017	852678	364501	1.0
09/01/2017	852678	373405	1.0
09/01/2017	852677	253500	2.0
09/01/2017	852677	290478	1.0
09/01/2017	852677	343143	1.0
09/01/2017	852677	355811	1.0
09/01/2017	852677	359958	1.0
09/01/2017	852677	366639	1.0
09/01/2017	852675	82067	1.0
09/01/2017	852675	290478	1.0
09/01/2017	852675	359029	1.0
09/01/2017	852675	359958	1.0
09/01/2017	852675	366639	1.0
09/01/2017	852674	349866	1.0
09/01/2017	852674	349867	1.0
09/01/2017	852674	363783	1.0
09/01/2017	852674	364965	4.0
09/01/2017	852674	364966	4.0
09/01/2017	852674	373270	1.0
09/01/2017	852670	245655	1.0
09/01/2017	852670	325064	1.0
09/01/2017	852670	366773	1.0
09/01/2017	852669	373270	1.0
09/01/2017	852669	373404	1.0
09/01/2017	852669	373405	1.0
09/01/2017	852666	362655	2.0
09/01/2017	852666	363048	1.0
09/01/2017	852666	372609	1.0
09/01/2017	852668	309246	1.0
09/01/2017	852668	364059	2.0
09/01/2017	852668	373270	1.0
09/01/2017	852668	373404	1.0
09/01/2017	852665	295045	1.0
09/01/2017	852665	362655	1.0
09/01/2017	852665	363055	1.0
09/01/2017	852663	344618	3.0
09/01/2017	852663	344619	3.0
09/01/2017	852663	344621	3.0
09/01/2017	852663	344622	3.0
09/01/2017	852662	125497	1.0
09/01/2017	852662	348236	1.0
09/01/2017	852662	356098	1.0
09/01/2017	852662	356100	1.0
09/01/2017	852661	373270	1.0
09/01/2017	852661	373404	1.0
09/01/2017	852661	373405	1.0
09/01/2017	852659	364489	2.0
09/01/2017	852659	373270	1.0
09/01/2017	852656	245655	2.0
09/01/2017	852656	366773	2.0
09/01/2017	852653	373244	1.0
09/01/2017	852653	373249	1.0
09/01/2017	852654	245655	1.0
09/01/2017	852654	366773	1.0
09/01/2017	852651	326263	1.0
09/01/2017	852651	335338	1.0
09/01/2017	852652	326197	1.0
09/01/2017	852652	373272	1.0
09/01/2017	852647	245655	1.0
09/01/2017	852647	366773	1.0
09/01/2017	852644	373270	1.0
09/01/2017	852644	373406	1.0
09/01/2017	852642	288152	1.0
09/01/2017	852642	359550	1.0
09/01/2017	852634	373405	1.0
09/01/2017	852635	373405	1.0
09/01/2017	852637	354966	1.0
09/01/2017	852631	245655	2.0
09/01/2017	852631	366773	2.0
09/01/2017	852632	367281	1.0
09/01/2017	852633	368082	1.0
09/01/2017	852630	245655	1.0
09/01/2017	852630	366773	1.0
09/01/2017	852626	278949	1.0
09/01/2017	852628	364018	1.0
09/01/2017	852628	373270	1.0
09/01/2017	852623	373404	1.0
09/01/2017	852624	364489	1.0
09/01/2017	852625	364489	1.0
09/01/2017	852619	339338	1.0
09/01/2017	852616	364489	1.0
09/01/2017	852611	334639	1.0
09/01/2017	852604	216387	1.0
09/01/2017	852604	238490	1.0
09/01/2017	852604	325503	1.0
09/01/2017	852604	325506	1.0
09/01/2017	852604	335338	1.0
09/01/2017	852604	351054	1.0
09/01/2017	852604	363164	1.0
09/01/2017	852604	367288	1.0
09/01/2017	852604	373262	1.0
09/01/2017	852604	373263	3.0
09/01/2017	852604	373270	2.0
09/01/2017	852604	373285	1.0
09/01/2017	852602	223437	1.0
09/01/2017	852602	238490	1.0
09/01/2017	852602	253500	3.0
09/01/2017	852602	290478	1.0
09/01/2017	852602	343143	1.0
09/01/2017	852602	355811	1.0
09/01/2017	852602	359958	1.0
09/01/2017	852602	366639	1.0
09/01/2017	852602	369428	1.0
09/01/2017	852602	369643	1.0
09/01/2017	852602	373266	1.0
09/01/2017	852602	373267	1.0
09/01/2017	852600	251033	1.0
09/01/2017	852600	280053	1.0
09/01/2017	852600	290478	1.0
09/01/2017	852600	329167	1.0
09/01/2017	852600	355812	1.0
09/01/2017	852600	359958	1.0
09/01/2017	852600	366639	1.0
09/01/2017	852600	366697	1.0
09/01/2017	852600	369428	1.0
09/01/2017	852600	369479	1.0
09/01/2017	852600	373270	1.0
09/01/2017	852600	373286	1.0
09/01/2017	852600	373287	1.0
09/01/2017	852595	245655	3.0
09/01/2017	852595	253500	2.0
09/01/2017	852595	290478	1.0
09/01/2017	852595	343143	1.0
09/01/2017	852595	355811	1.0
09/01/2017	852595	359958	1.0
09/01/2017	852595	366639	1.0
09/01/2017	852595	366773	3.0
09/01/2017	852595	373270	1.0
09/01/2017	852594	253500	2.0
09/01/2017	852594	267281	1.0
09/01/2017	852594	267296	1.0
09/01/2017	852594	290478	1.0
09/01/2017	852594	343143	1.0
09/01/2017	852594	355811	1.0
09/01/2017	852594	359958	1.0
09/01/2017	852594	363345	1.0
09/01/2017	852594	366639	1.0
09/01/2017	852579	216132	1.0
09/01/2017	852579	245655	1.0
09/01/2017	852579	366697	1.0
09/01/2017	852579	366773	1.0
09/01/2017	852579	369428	1.0
09/01/2017	852579	373244	1.0
09/01/2017	852579	373270	1.0
09/01/2017	852578	125497	1.0
09/01/2017	852578	261253	1.0
09/01/2017	852578	280366	1.0
09/01/2017	852578	356098	1.0
09/01/2017	852578	356100	1.0
09/01/2017	852578	369428	1.0
09/01/2017	852574	260268	1.0
09/01/2017	852574	263928	1.0
09/01/2017	852574	290478	1.0
09/01/2017	852574	359958	1.0
09/01/2017	852574	366639	1.0
09/01/2017	852575	245655	1.0
09/01/2017	852575	280061	1.0
09/01/2017	852575	290478	1.0
09/01/2017	852575	359958	1.0
09/01/2017	852575	366639	1.0
09/01/2017	852575	366773	1.0
09/01/2017	852572	253500	2.0
09/01/2017	852572	290478	1.0
09/01/2017	852572	343143	1.0
09/01/2017	852572	355811	1.0
09/01/2017	852572	359958	1.0
09/01/2017	852572	366639	1.0
09/01/2017	852570	307137	1.0
09/01/2017	852570	313290	1.0
09/01/2017	852570	369428	1.0
09/01/2017	852570	373261	1.0
09/01/2017	852570	373273	1.0
09/01/2017	852569	254438	1.0
09/01/2017	852569	307137	1.0
09/01/2017	852569	366697	1.0
09/01/2017	852569	369428	1.0
09/01/2017	852569	373261	1.0
09/01/2017	852568	74315	1.0
09/01/2017	852568	238490	1.0
09/01/2017	852568	355084	1.0
09/01/2017	852568	358786	1.0
09/01/2017	852568	366697	1.0
09/01/2017	852568	369428	1.0
09/01/2017	852566	274208	1.0
09/01/2017	852566	290478	1.0
09/01/2017	852566	291913	1.0
09/01/2017	852566	359958	1.0
09/01/2017	852566	366639	1.0
09/01/2017	852565	243063	1.0
09/01/2017	852565	243074	1.0
09/01/2017	852565	263843	1.0
09/01/2017	852565	291913	1.0
09/01/2017	852563	223437	1.0
09/01/2017	852563	276077	1.0
09/01/2017	852563	290478	1.0
09/01/2017	852563	359958	1.0
09/01/2017	852563	366639	1.0
09/01/2017	852562	283659	1.0
09/01/2017	852562	347602	1.0
09/01/2017	852562	347603	1.0
09/01/2017	852562	371464	1.0
09/01/2017	852561	245655	1.0
09/01/2017	852561	366773	1.0
09/01/2017	852561	373270	2.0
09/01/2017	852561	373286	2.0
09/01/2017	852561	373287	2.0
09/01/2017	852560	344233	1.0
09/01/2017	852560	349890	1.0
09/01/2017	852560	353265	1.0
09/01/2017	852560	369428	1.0
09/01/2017	852560	373261	1.0
09/01/2017	852558	366697	1.0
09/01/2017	852558	369428	1.0
09/01/2017	852558	369458	1.0
09/01/2017	852558	369474	1.0
09/01/2017	852559	366697	3.0
09/01/2017	852559	369428	1.0
09/01/2017	852559	369463	1.0
09/01/2017	852559	373261	1.0
09/01/2017	852556	274075	1.0
09/01/2017	852556	338680	1.0
09/01/2017	852556	356098	1.0
09/01/2017	852556	356100	1.0
09/01/2017	852556	369428	1.0
09/01/2017	852557	125497	1.0
09/01/2017	852557	338680	2.0
09/01/2017	852557	356098	1.0
09/01/2017	852557	356100	1.0
09/01/2017	852557	369428	1.0
09/01/2017	852555	293360	1.0
09/01/2017	852555	339262	2.0
09/01/2017	852555	342850	1.0
09/01/2017	852555	354316	1.0
09/01/2017	852555	373266	1.0
09/01/2017	852554	274211	1.0
09/01/2017	852554	290478	1.0
09/01/2017	852554	359958	1.0
09/01/2017	852554	366639	1.0
09/01/2017	852551	276077	1.0
09/01/2017	852551	290478	1.0
09/01/2017	852551	359958	1.0
09/01/2017	852551	366639	1.0
09/01/2017	852549	278414	1.0
09/01/2017	852549	288127	1.0
09/01/2017	852549	314688	1.0
09/01/2017	852549	319336	1.0
09/01/2017	852548	280364	1.0
